Names
RUHFER 3
MESKARE 1
ISTIYAK 2
LUDMILLA 6
GIULTEN 1
NESDAT 4
BARED 4
MITAY 1
TAMINE 20
EBASER 1
MIRVANKUL 1
MERTALP 1
HURUGAN 2
BAYNURE 1
GULETER 4
HIDO 9
ADINE 1
CAFFAL 1
GUPRIYE 1
KARDELEN 146
DISLA 3
ZAHRE 97
NULKET 1
RIHNA 1
RESIKE 6
NUSHET 82
ESMERAT 2
SENIVER 9
TAHMINA 34
KODANBEY 1
SAMKIZ 1
AYSEGULOYKU 1
ABDURRAIF 12
HUVEYSE 1
BISTAN 1
EMANURULLAH 1
KAZMEDIN 1
BIRIKAN 1
ABTULTARIK 1
MICHEM 1
DONEN 20
HACIAHMET 121
TEMELCAN 2
ASIDE 40
BAHAR 173
NEPTON 1
KEFAYE 3
SAEDA 1
SIS 3
IKBALETTIN 1
UNKAR 7
KABAHAN 11
PERVIS 4
RUT 11
IFAZA 3
AYSUNAR 5
BASRI 14563
HICABETTIN 9
MARICRES 1
ZAHRIMEN 1
KENNUR 1
LEMIDE 52
GUROLHAN 1
ZEKINA 23
DEVRAZETTIN 1
CANTU 2
SERNAT 1
HEYAN 1
NAILEFE 1
ZALIYA 1
VACEK 1
ALIYAN 1
TEMURAZ 2
ERCIHAN 49
OZDEMIR 3
AZARE 2
VAAD 1
DOCENT 2
SEFEHATTIN 2
NEYYULE 52
SIROZ 1
BOBOS 1
DUNDUYE 1
ILBAS 5
NINGUR 3
SOZYAN 1
HEBI 2
TESSA 1
ALPARAY 1
MEHIP 2
GAIME 4
ELTUTAN 2
YASINE 87
NEFARAT 2
ODHAN 7
GERRO 5
SEVBIL 22
TAFIYE 4
HAMMAYIL 2
BEHYEDIN 1
DURGAL 2
SUTKORIC 1
RESURULLAH 3
HAYATNAS 2
KIMIS 2
FERCAI 1
MILTEN 1
MEGDI 4
IZZEDDIN 849
USAK 1
LIMASOL 2
TASANUR 1
SEYDIMEHMET 1
ZERUGI 1
SELVIHAN 1764
LALECAN 6
NEZIYFE 3
KURTCAN 5
ALINDA 1
SERKIS 1
ZIHAN 2
TANCIL 1
IHLAS 23
NURSELA 1
MUSMIA 3
MUBUN 2
ZEYNEABIDIN 1
TURISINE 1
GERIMAN 2
HERIKAN 1
MEYYAS 1
ZERGUN 64
SAMSI 2
UTKU 4739
GORGUL 2
SUNTUSE 2
ZUFU 2
EDIMEN 1
TOYLAK 2
ERSOY 5
ZAHATIN 1
SEMSO 5
INKAN 1
SEHLI 13
BILSI 1
KELHI 6
HATIRAN 1
ACUZ 1
VESALI 1
RABIYA 950
GULITE 1
MULTEZI 1
NILUFER 31933
TANIZ 2
ILYE 1
TELIH 1
GURSETTIN 1
GUNGER 14
MAMOALAN 1
MUSLIHIN 1
HOSNAZE 10
HORCIN 1
TALU 7
HIRMIN 1
EMSAL 5353
BERAHET 2
TAKIYYA 1
RIHNETTIN 2
MURVESTE 2
ALIALTAN 1
BEDEP 1
ORJEN 9
ALFIRAT 1
MUZEIN 8
BELNUR 4
SULLUHAN 1
GUZEYRA 1
RABIZE 2
RUESA 1
TURGIHAN 1
RAHIMENURPER 1
AFFIFE 1
BEDIRUL 1
MUFTEDIN 1
FERZIMELIK 3
SAZIMAN 56
MUSLEHADDIN 1
SALPER 8
FALIYET 1
CEMEL 4
CIHANGULU 3
TOYGUR 6
BEYAZIDI 8
URKEL 2
TOKYETTIN 2
FATUMATUZZEHRA 15
STANISLAV 2
VERHAT 1
BETSY 5
IHTISAM 5
HAVVAALI 2
M.LUND 2
MUCEDDIL 1
TURSINAY 1
ZULUMET 1
KALIFE 3
MOHSIN 40
RAHANEY 4
VAILA 1
MINYAMIN 3
MESSURE 75
HANDERIZ 1
ASUMA 9
UBEYDULLAH 1313
MELPARE 1
RIZBANE 5
INSAF 10
NETAMET 1
FORTUNA 7
UDBAY 1
HADICETUL 2
METIHAN 3
FIDDI 1
METEHAN 2188
JAMILE 5
FERDAR 13
OCAKVERDI 5
KIMAT 4
SOYLECAN 1
SIRINO 1
ILKKAN 113
SAYEME 1
DEYMAN 1
SEVKAT 186
KIPTAN 1
AKIKO 2
TEVAFET 1
MARTEN 8
MEBURA 2
HURHAN 14
SEBDIL 1
SERVINC 1
GULSERPIN 1
NIMET 46739
GIZRA 1
GEMZIYE 1
UMITALI 4
EJDAM 1
FAHRETE 4
PURYANETTIN 1
SARRAY 1
MENDIHE 7
EVCIVAN 1
EMREN 78
SENOVA 2
GULCARI 2
EKLIMAN 1
FIRKE 2
SEMDINAN 1
M.SEMIHE 1
RYSKY 1
SEZAHATE 1
HIKMETIYE 61
CUNAY 6
SEYZAR 2
NUREMINE 1
BILIGAN 1
RUZGAL 1
FERUDUN 5389
EZDAL 2
YUMUSHAN 3
SERDARSEVKET 1
NURSERIF 1
MANAZI 1
EVCIMENT 1
BILGINUR 318
BAYTAR 1
MUSHEL 1
TINAL 1
MIDAHI 2
BAREM 1
NUSRUHAN 1
FAIDDIN 1
BEDIRILNIAM 1
YONTAS 1
SUHBETTIN 2
NURILHIDE 8
CANCEVER 1
ZEKAIL 15
MUFTELI 1
ELCIMEN 1
GULSUDE 5
ZUBISE 1
ONURYASAR 1
DURFE 1
ELTAN 1
EVRAHATUN 3
SUHAYDE 2
MUAYEDE 1
ESREL 1
NISLIHA 1
RAHMANO 1
YULED 5
DOLAN 1
BEYAZIBESTAN 1
NURTHANIM 1
CEVAHIDE 1
INZI 3
CAHANDER 2
SILEYP 1
ZUHALCAN 1
CECE 4
ABDUSAMET 37
GULSAY 1
DEKU 1
PIYEN 1
HACESTE 2
KERZIMAN 1
AGBILEZIK 1
ZEHRINA 1
KUCUKKADIN 6
MUAFFIK 1
ERLAN 3
FEVZEYE 1
KOMURIYE 1
DADAK 1
MUZAHIM 5
FERAH. 1
FICEL 1
FATUH 1
TEMMA 1
ERDEMIYE 1
BABER 4
ZULEY 1
MEBRUKE 602
IPTADE 1
BERRI 5
MIRSET 1
FERINDA 2
SEVALAY 2
GURBUN 12
GULIAR 1
KARABALIK 77
NECEVET 1
MAZETTIN 1
DEHRIYE 4
NEVFEL 2
ABDULYENER 1
MUVEDAT 1
TARKUM 1
REVDAT 1
MUNASIP 236
VOAHANGISOA 1
OLGAHAN 2
BEYAMIN 18
KANDILA 3
SELIFE 4
USUK 28
MELCEHAN 1
CASSIM 2
NURHEN 7
SIOBHAN 2
DURANKIZ 2
OZYIL 2
CANIFER 2
FURAN 2
AKID 8
MAYILE 44
OZVA 1
ILMUZE 1
NAZIMEN 6
BABITTIN 1
BEYO 2
ELFESIYAR 24
RESIMCAVUS 1
LAFIZA 1
ZESFUN 1
SERALDE 1
SEFADER 1
DILBUZ 1
SIHALI 44
MORENO 1
BORANSU 1
EYBUDULLAH 2
REYIF 2
BIRMIM 3
MEHLISER 1
KAMERAN 4
MANA 30
CENIN 1
M.FADIL 4
AGLAR 3
ULUTURK 7
AHTIYAMAN 1
ZEYIN 7
STEPANIDA 2
VEZNA 35
METTE 1
SAMIR 5
GEYLU 1
BAGNU 125
ALISAIT 31
SEREHAN 10
RIHILE 2
PERAN 74
SEYDEK 1
ZEHEYA 2
ALENDER 3
VERCAN 5
AFYEN 1
ADEMBABA 4
SEYMETULLAH 1
UMUL 8
KAMILAT 1
FEMI 38
SAPRI 125
IYISEN 1
KAMUBIN 1
HALFET 2
JELENA 3
THIBAN 1
SELEEDDIN 1
M.SAKIN 3
DIYARE 2
FILIKS 1
SALIZER 2
ECMEL 208
NIHAIR 1
MEYTUBE 1
MUGENUR 7
NILBERIN 1
CILBE 1
SERAF 8
CULAY 2
SEHADEDDIN 1
CAMBAZ 1
DONGER 3
SAGLIK 6
NURLAN 91
MUSELAHATTIN 1
CEHADIYE 9
BEDRIINAAM 1
ELGIZ 52
ISMIYILDIZ 2
UZEYIR 12338
HOMLI 1
MAKIDE 5
PERIYA 18
SENIMA 3
BAMYA 5
MEHINUR 2
ABITTIN 44
FEHAMUR 1
PEMBENAZ 16
RASUL 623
REDUR 1
URSIYE 6
AVISEL 1
FUTUHAT 60
SUPRIYE 2
LUTFIE 2
NEVISHAN 1
NAALAN 7
RICK 1
BULHASAN 1
GELILA 1
SELIMYE 2
TSIURI 5
SENKA 2
MIRCAFER 3
SANSHANIM 1
EKBIREN 1
IBARIYE 1
PAUZIA 1
MEHMUT 16
BURUCAN 4
FILTAS 1
ESKERYA 1
MURTAZIM 2
SEFKATTIN 2
SUT 1
MEHSELIM 1
SADDETTIN 29
SAHINAN 1
ULGUNER 1
CEBOGA 1
ODVAR 1
FIRKAN 38
BENLIGUL 7
B.ALI 3
MUKADDES 27321
SERTIM 1
BAYDOGAN 2
DUNEYE 1
UGURSER 2
GAIL 11
MERTIHAN 3
SAYINGUN 1
RUCIYE 16
SEYZIMAN 1
GUNEYIR 3
KESBER 1
CESAS 5
ABDILSAMI 1
SANDERE 2
MIRAV 1
MUZAHHAR 11
KARAMIRCAN 1
SADIBAN 2
KIVARET 1
SAITALI 14
ZEYLANIABIDIN 1
AYTUR 52
SEZAAT 2
PARSIK 6
NURMIYE 3
MUESEDDIN 1
GULSELAM 11
MUGADDIN 1
EFSTRATIYA 2
KIRMISIYE 52
NAZLIMAN 1
SEVDATI 2
NEVMAN 1
ELGAN 1
GELEVIJ 1
GAYAS 5
SAHNIYAR 13
GULUZAR 37632
HOSO 13
GUDDISI 5
MERIVE 1
YURDAGUL 27
NECABIDIN 1
ESINCAN 1
SEZGINER 1
KERSUM 1
MUYESSIR 3
ILBEK 3
KERDE 1
FAAKIM 1
FAYIZE 197
ADORA 2
SARO 72
BELDA 232
GUFTEM 2
ERBERKHAN 1
MEMIRHAN 2
SEVGICAN 4
BERCIHAN 1
KEKLIK 2
AJDAN 32
GORI 3
TAJDAN 1
ROZI 63
RECIZE 1
MUHALIFE 2
ZUHREGUL 4
CANDIRAY 1
FILDIZ 1
HEKSE 16
FERKUNDA 1
MAYMIZYA 1
BASIK 1
AYDO 4
CIYERHUN 3
MAZMI 1
YUSUFCIHAN 1
NEVCUMAN 1
HEYAM 3
TAYFIM 1
ZINETULLAH 1
GUNDUS 1
ILHANC 1
SERIAN 6
SILVYE 1
SURHA 1
ZADINE 2
HUSNAVER 1
ABDURAHHMAN 1
PIROHAN 1
MUSELEH 1
URUSTEM 8
ALPTIMURHAN 1
CANFERHAT 1
SERDAS 1
TEVALUL 1
ELFUZER 1
REGAIP 241
IRADIYE 9
FEVRIZAN 1
MAKTIYE 1
GULSADET 5
SEVKATTIN 7
CANET 5
UYYAK 1
HURISIMA 46
ATASELI 1
SEGUL 4
SOYAL 2
SAHHAN 8
DERMIN 1
NIFRETTIN 1
TATAN 2
ABDULKADUR 1
MATIH 2
NERVIL 2
MEREMSE 1
ASIMA 95
ERTO 1
YARTAN 1
CIHAZE 2
NIVERIK 3
KLARIS 2
SENHUSER 2
AZNIFER 1
S.BOZAN 1
VAZLIFE 1
ARSU 2
ENHAR 13
SENZAN 1
ELMASE 17
NURCET 1
VELHAR 1
AYAVAR 2
MECITERCAN 1
SANISER 2
BINYEN 1
MELLAV 1
PIRLANT 4
TAYFI 1
GOKGUN 1
MAHASIZ 1
DUDSEN 1
SERIFFE 1
GULAVIYE 6
ALL 1
SAACETTIN 1
LUTVI 67
BUHATTIN 9
APTULKASIM 1
YALCI 1
CEZMICAN 1
HALIMAHAN 1
IKREN 1
SERVERI 1
VEHITTIN 2
TESNIM 1
BILGEKAAN 6
REFINAZ 1
ILAZIYE 1
M.MEMUN 1
EDYEM 1
GUCLUHAN 8
KADERNUR 1
FETIMEYITUZ 1
ZIMETE 3
HAYKAZUHI 1
HACETE 1
SUKUDE 5
HAYAN 10
TEYHUN 1
CERHO 1
SELAHIDTIN 2
FERZAH 1
SULCAY 2
ERKUT 3351
MARVASTA 1
BUKRET 3
CERMUHAN 1
VADETTIN 143
FRANK 8
ERVAR 2
CEVABI 9
VEHIYBE 1
PAKUZER 4
ERYUKSEL 1
KAFI 70
SAHIN 56519
TEYKUN 1
RAVHI 2
MARIBAN 1
KURTAZ 4
SEHMUSLUM 18
YUMNIYE 27
FETKINUR 1
FEYRUZI 2
MARZIYE 1225
UNLUER 8
FETULA 1
DURRE 157
ELYESA 1
DODAK 1
SANSIM 6
SAIR 102
OZELAY 4
BERHAT 5
ZUHAL 31827
MUKSUN 4
CEMALIFER 81
HEBBEZE 1
CAPO 4
TORGAY 9
BEGIM 2
SERDAR 95
PULNUR 1
SIDAL 31
NAZEFET 1
HUCA 1
FITTER 1
FABILE 1
GOKTENUR 8
GIDER 6
ZURKA 5
GOGSEVEN 1
CANTER 10
YAGSEN 2
NURUBIYE 1
SUVEYLE 50
GURAY 5085
RUFU 1
MUFTALE 10
CESUR 6
ALPCIHAN 1
ZAHIFE 1
ELEZOSKA 1
SATIL 1
FERFULU 1
DILVET 1
BASA 2
BEDIUZZAMAN 2
ECET 1
ELDER 3
GULALI 647
KUBULAYHAN 2
RUZNE 1
ALANUR 3
HACILAR 6
H.CEVDET 1
AYNIZILHA 42
FEHEDDIN 1
MEKEM 1
SONDUS 1
ZULFETE 6
MERDIYYE 1
SELAVDI 1
SAPAT 1
HOSHANIM 1
TANCI 1
OZKAGAN 1
NUKNEDDIN 1
MUKAIDE 1
BELIZ 292
SAHRAGOZEL 1
NUGTIBER 2
SONURA 1
SERRI 2
OKUSTUNE 1
GUNNAFER 1
ATLA 1
KESMUK 2
MEDEY 1
REBUHA 3
UZULAY 1
SUNUVER 1
SIBAYET 1
EYLUVA 1
BIYET 1
HOPE 3
KUTAY 1252
HASIMETE 1
RODRIGUES 1
UMMUANI 1
NAKIFER 52
KAHRAMMAN 1
KITMAN 1
FEYZINUR 17
SEZBIN 1
REVAYIT 1
DENCALI 2
REVIZ 1
ZEMIH 1
HARIZA 1
MINATUN 1
ZAMANE 4
LUTKIYE 1
KAY 3
SERFE 287
FERHUNDER 1
MUMSIN 1
DAGITTIN 1
ZAVIL 1
HELIFE 2
MUCLAN 2
ZIYATTIN 1258
MUZDAD 3
SEFLER 1
MUHSUN 1
MEDAI 6
RECALIM 1
SATICA 1
TAMA 6
NURKEMAL 6
YANINA 10
DANIYEL 87
MUJAN 2
NIHVEN 1
BOBIY 4
KEHREMAN 1
HICRE 8
SAYDIR 1
TEKBINE 1
ZIYNET 3161
MUDAHHARE 2
UKESE 3
DINAYET 23
HAVABEYIM 3
LATISA 1
SONTAS 3
RUJLIYE 1
DESIDE 2
CHIRIN 5
HULKIYETDIN 1
FIDARIYE 8
SIMYAN 1
ZUHURA 6
TURCAHUN 1
KEMAYI 1
ALIZAMAN 3
SERPONI 1
ATIME 17
KIREF 1
GUSLUM 7
AKIL 12
GUNISIGI 3
ILDE 2
GUNFERI 13
MAHNAZ 15
FIRGATGUL 1
SEBAYIL 2
TERFINDE 1
MUKADIZ 2
FAYYAZ 3
EZIMET 13
MEHMETBAHADIR 1
HAFSAN 1
KIYASITTIN 5
MEFSE 1
DUYFEM 1
MUKERREF 2
CAMALAN 1
GULZADIYE 21
MEVISE 2
GOKGOZ 1
OZGURUTKU 1
ELAMSAH 2
EDMA 2
SIDIT 3
GUZUDIYE 1
ANTUAN 17
SIBLI 81
HUNC 1
RUVEYYA 2
LUVEYKA 1
SUDILE 1
CIVANER 2
MELENDE 1
ZULKARNIYIN 3
GULFIZA 12
AYNARGUL 1
HEFRAIM 1
METLAE 1
MENGIHAN 2
DISAR 2
POKER 1
HASME 15
HIDIYET 3
RECAHIL 2
SUENDAN 6
EMZADE 204
NEBEHER 1
CEZZAR 5
BRAHIM 2
SIA 2
CIZIR 2
VELATIYE 1
MUNEZER 1
KEBIR 10
EMRULBALA 1
MUHIB 15
SIHABETTIN 3
IRVAYDE 2
IRHEM 2
ORHANETTIN 53
SAFAKDAN 1
ZULFUTA 1
ALEVIYE 3
SENCUN 1
AYYUZ 3
FAKET 38
ODURCAN 1
VEREN 1
AHMETBABA 1
CUMADDIN 7
HILDEN 1
HIFIZI 1
KOKMEN 7
GULSERAP 28
MUCIME 1
ALIHAMZA 1
SEVZAT 7
ALDIN 1
LAKBIRA 1
GUNIYIT 1
ZIYEVER 1
MUGAL 7
GURHAYAT 1
BEKINBERIN 1
ERZILE 1
PIRSULTAN 20
ZIYABA 1
FAMIYE 58
HESNIYE 2
BEHINAT 1
MEHMIT 2
MAHMUTSERKAN 1
SINARIK 3
DISAN 7
GAYYIR 1
CAGSU 2
KAIE 1
NERIHAN 63
NECEFET 1
HARABET 4
DUZENUR 2
IKLAMETKA 1
BELEN 13
ZAHMANUR 1
MAHSUNU 16
ELIAU 1
ADALAET 1
MAKBULENUR 1
NEZLEHER 1
GESSUM 1
FUKAT 1
HAYRIYEGUL 5
EFTIN 1
IMMIS 2
NERMINHAN 1
HASANAHMET 1
RIM 28
VIRMA 2
MOHLETTIN 1
CAMALIFER 1
ERTUMENT 1
CEVAHIL 3
ERUZEN 1
TALIHAY 1
AYKUTUN 1
ALKIM 82
GULHUSNIYE 1
UMULKERUN 1
BEDUHAN 1
AKABI 55
HULASETTIN 2
KEMAN 107
AVIS 82
SENVAL 1
GULUSE 68
NUFET 4
AYMAS 1
EPHE 1
BAYNO 1
SENFIDE 1
SAHIMAN 3
OSGIYAN 1
MARIAN 8
HEKMEN 1
ALIEVSET 1
CANKIN 1
SEYHSINAN 2
SEVDIR 1
INDEREGOS 1
SEHLIN 1
MASLIH 1
FILORIDA 1
ELLAM 1
ZIYEEDDIN 1
SEZMEN 4
NAZIHET 5
GERGANA 4
TEODORO 1
ASKERIYE 1
LIYADAN 1
HAYRANVELI 1
SERKABUN 1
GURDEM 3
UGURBEK 1
URMAHAN 1
GULISMAN 1
CETINOGUZ 1
GEVREG 1
SACITHAN 1
JOYCE 5
SESGIN 2
GULFURIZI 2
ILPAY 1
RIVAZ 1
OLCAAY 1
MUNSA 1
NICAYET 1
OZNURGUL 1
YAMEN 6
NEMUSE 1
ABDULKAHR 2
MEYVES 61
BEHESDI 1
ELBERA 1
BAYKIZ 1
MULAHIM 37
LALUZAR 4
REMZEDDIN 4
MUHAMMEDCAN 5
TERRA 1
NEKET 4
ABDULREZAK 289
MEYRETE 2
GUNSEM 2
SERYAT 1
MUBAHAT 300
SALIBE 81
NEVRI 27
NEBEN 1
LUIGI 2
NIVZAT 1
BALUNMU 1
TURKENT 1
SAHMEDE 1
MARICAR 1
TUMERHAN 3
KEHLIBAR 1
PERYAL 9
SULHINAZ 1
UGULAY 1
HUBEYRA 5
ZEYFAT 1
MENINE 2
GUNERE 1
KULIH 1
TUGCA 48
KEKU 1
IDI 3
TOBUL 2
ABDURRUHMAN 4
BESERIYE 27
ENBIA 4
IZDEM 5
TEHRA 1
TOMANBAY 3
BEHNUR 10
MOHYETTIN 43
SELIKAN 1
AHTEN 4
DURDAHANE 1
CAKALIYE 3
ERTOGRAN 1
VET 1
DURAY 238
GANDEHER 2
KURUSIYE 1
SAHAMIDDIN 1
MEHMETSAIM 1
MOUZIFER 1
EFTAN 7
SINANGUL 59
HALIMI 942
BURHANIYE 1
HAMIDUN 2
ALEXIS 2
CEBIL 4
CORAL 1
YARENDE 1
IMARAT 1
JABEEN 1
TUNGEL 1
SEHLEVEN 2
TEKBAS 1
NEZLEGUL 1
ACILET 1
SURSU 1
ZNURAN 1
BULOR 1
CELALETTIN 11533
SAVRAN 82
HEYBET. 1
OKUN 1
ELAYDI 1
MUCELLA 4583
SERAHATTIN 2
DIRHEM 16
HASLET 41
NIMEL 2
BILGER 96
MIHANUR 1
GYULIAY 1
REMZADE 1
SEFRE 203
EMNIYET 13
MIKRAN 2
NURSEVDE 1
EZHAR 22
MUBULE 1
MAKBUK 1
GULABDI 1
ADSAL 1
CANFEREN 2
BEKLISA 13
ALTANER 3
BESERUL 1
GERCEK 83
SERMAT 1
MEHMUR 3
MUHAMMETTURAN 1
SELIMECAN 1
MAMIDIYE 1
MUSEPBER 1
MUHTEREN 5
SVEN 7
CEBIHAN 3
HERI 1
DUSIZE 29
CANBASAR 2
RUHBEN 2
PENZIRE 1
MIDDAT 3
GOKCEL 17
TECNUR 1
NURAT 9
SAYIME 5475
MEVSUME 4
HAZAP 2
SAHDIMENT 1
KANBERALI 6
NEZAFFETTIN 1
HUCREM 3
SAYSEREM 1
MEVIYE 6
NUKUYE 1
GOKSELIN 20
NERSANI 1
ABDINNASIR 1
LAZ 1
FERASAT 2
MULAYIT 1
RIHEM 2
SESMENUR 1
RABBIA 2
MARISAN 1
ITAN 3
MARATON 1
ZEBU 2
SIMDAR 1
GULEF 1
MUZDEBAH 1
FURBANI 1
GURKUT 17
TUMAZ 2
FEMINAZ 3
TOKA 1
ALTIMAS 1
OGULBEK 6
TUJEN 2
HUMRU 2
SINATA 1
IKAMET 1
SECAY 3
MUVEYYET 2
SUBEYDA 38
SILAYER 1
SEVLISIN 1
ABDULBAKIR 4
ORAK 4
ONDERSEV 1
MELKUBA 1
OVKU 1
NICAETTIN 1
RUVILYA 1
MEMIKA 4
YILKA 1
HUYLI 2
TURFANI 3
BALUCIHAN 1
ADEN 6
MAHIPIRAZ 1
TURUM 2
KUTDIS 1
UFKAY 3
MIHNAZ 16
SINCAN 27
REYNAI 1
FAHRUL 1
HANDULLAH 2
MIHRAP 208
TEMOCIN 20
DAGDEVIREN 1
GULESLI 1
TAMERK 1
FIRTINAY 1
VICAY 1
EJMEL 23
GERDENCIN 1
ROLANS 2
ICAVI 1
FERAADDIN 1
MUCDEM 1
BIRGEHAN 1
BAKSAN 1
GULVIRA 2
SEBASET 1
HADDAT 2
UCEL 12
GULENBEN 1
YASEMINDONDU 1
MILYA 13
BANER 2
HATRE 2
FIKRICAN 6
SEYYIHAT 2
KHABIBA 1
HAFIYEANA 1
TANBERG 1
MAHTI 24
BANUCICEK 10
HURBIYE 9
ILFATIN 1
AZANET 1
SERAFIL 1
RUHUNIYAZ 1
SUZIM 1
MUCEMMET 1
CEYHIN 1
NESIKO 1
OTMAR 3
SIYAHAT 8
ZALEMEN 7
BELNA 4
DILBAR 304
EMO 6
SENYAZAR 1
YESUREGUL 1
TULGAY 4
RESHAN 16
HERVANT 1
ISIKSEL 5
NARAM 1
INTIZAM 1
NEZAMI 2
DILIAFROUZ 1
FETHULLAN 1
BENDIVALAT 2
GULERCE 2
NEDAHI 2
IZBAT 14
HALIMUS 1
SRI 2
MIRALP 1
NESRUDE 1
ANER 4
ORTANS 3
MUBEYYIR 2
HEVYA 1
HURCUN 1
BAYRAHAN 1
KUTULMUS 4
TUNCEMRE 1
TAYYUP 50
LANCU 1
ERFIZE 3
NECIBE 14117
SELCUKCAN 1
HECCER 1
MIVE 1
DRAGINJA 1
NIKOLAJ 1
DONDANIM 1
ERTUGRUL 22296
NEZBET 1
RUHIZE 25
MIZAT 4
NIDEM 106
NABEY 2
TUZE 1
SEYYUF 2
SABBET 1
ELISABAT 2
ISILKAN 1
GOZLER 2
ELVETTIN 23
IFTADIYE 463
TERIM 31
UFUKHAN 12
SAHZADA 3
LETIBE 3
SELPUR 1
ZALLI 2
HAS 15
SAMIRAL 1
ARAPZENGI 7
MERIHSAN 1
GULBEYI 85
SALATINPERI 1
SIGMA 3
SUKRAHAN 1
IRSAT 13
ZERIFSAN 4
MUSAB 410
SARFIYE 3
BAYRAMBEK 1
ESHAN 61
MUZELLA 16
ISMETIN 2
MENINUR 1
LOUP 2
GIRYAS 1
NESREDIN 6
MUBEC 1
MEHBU 1
USKUHIM 1
DASURE 1
MIYREMANA 2
ZIYAETTIN 1
MUZAYEDDIN 1
HASGULU 2
SAFFE 1
ILHEM 2
SITGIYE 3
FERFIDE 1
EBUHAN 2
MINIRYE 7
SENCI 1
MUSAFIR 1
KULSEREN 3
NARKIS 2
-8
UZEYHA 1
ERDINCAN 1
ORUCCAN 1
VERINIKA 1
ACEVEDO 1
MESLINE 3
MADIS 2
SERVAHTI 3
ZUHRETE 15
NARDANESI 2
ULUZ 1
MAHINEV 3
AYMEL 3
MEMEZER 2
ULEYYA 2
SIPGATULLAH 3
GULBUZ 5
HAGO 1
MAHRI 2
AKYAY 2
NAFER 101
NAZIRKUL 1
KUMKERI 1
ELFARUK 2
SERINCE 57
ZEYYNEL 1
SUNILLAH 1
ZEDAFIYE 6
MUHARRIK 1
ABDULMUKADES 1
IMANULLAH 1
ZEYIRE 2
SELIS 37
LIBAS 1
ABDUSSETTER 2
HILDAY 2
EVRAHI 4
BUHANDAN 1
UMUSAN 64
SETTIN 1
NURAYFER 2
SANAVER 2
SUBIYET 1
AKKAR 1
BETH 1
GULDEL 2
YASEP 6
SABAHANUR 1
BAYSSE 2
SEHMUSA 4
FETINUR 2
GULHEZAR 23
NEVAHAT 6
PENBEZAR 9
EMIRE 4409
TUNEN 1
MAREKHI 2
EMRAHAGA 1
FERISA 1
SUHANDE 1
SEDAVI 2
BETAZA 1
HAZADE 1
PAMIR 148
ASSUNTA 1
SEBAHHATTIN 4
A.SAMAT 1
FAHIMI 1
DUDUSEL 1
ULUDAN 1
MERES 2
HANVE 4
GULVANI 7
MUSTESAR 3
ENSA 3
HATTO 5
GUNNAM 2
HULKIYETE 1
PIRHUZHAN 1
NEZRET 10
NILFIDE 1
PENPIS 23
ZUZEY 1
NERAN 1
ABDULRAKIP 60
SIIMA 2
SIMICAN 1
SEGAH 88
MUHAMMETHAN 7
ZUBAR 1
ABDULMERUF 1
HIKMEL 1
FAITE 4
RESIM 66
MUHFUZ 1
GIZLIYAN 1
KUTTEY 1
MESAADET 3
EGYA 3
REVEZETE 1
MERDIYET 3
SIRAY 44
BOTSIEVA 2
FERETTIN 3
GUNAYLA 1
KARPUZE 1
INAAM 3
SAFETDIN 3
MITHAP 1
CIRAY 2
FERISAR 1
SELAMA 2
IBHAHIM 2
HICAZGUL 1
MELEKSIMAN 7
DOYDUK 2
GAZEL 130
SAHIS 5
SASEYIN 1
TEHLAT 2
TESVIYE 10
ZURAP 41
DERVAN 2
ZILFIMAZ 1
CIRAN 1
IKRAMI 137
ISYANI 1
HAYRUS 23
TURECAN 2
CIBRAN 1
TANGUR 3
GULHUSNE 2
URFETIN 1
USTUN 1352
SEDVET 3
FETTIYE 7
FEYATI 5
YUZDEN 12
BENDER 49
FRED 5
MUHLEZ 1
BEDRUL 1
RUHET 1
HUBASI 1
OMURSEL 4
OGURAY 1
NISANIM 1
FEZAMAN 2
TUHFA 2
MANAT 2
SAFAI 7
SUBHET 3
JANHAN 1
SENAIT 1
ALLEDDIN 3
UMMUSU 243
SUPHIZADE 1
NEBUHAT 1
KENI 5
HULAGUN 1
KRISTIYAN 1
MAFAHARAT 1
HANIMGULLU 1
MUSTABEY 9
ISHAK 10059
REKTAN 1
VERGUN 1
SURAHATTIN 1
TURKTURESIN 1
ZUHUDIYE 5
ERENC 1
FIDAKE 1
FIKRIME 8
RADVA 2
RUHIYEGUL 1
GURDANIYE 1
NEDVET 1
MERKULE 2
SADO 123
NASIRI 2
OZELDEN 1
ADINUR 2
MEVTURE 2
TAYMIR 1
BENSAL 3
PURHANETTIN 1
MUCUDET 2
CUM 2
TALAZ 2
HAMZURE 1
FILCE 1
MAHSUR 44
SERBIN 1
GULHATI 1
GEZILE 1
SERAYDIN 2
MEBI 1
FERKAL 3
LISANE 4
MATISAH 2
ALIESREF 18
NARDA 5
PUREZA 1
M.FEHMI 2
MUNTAN 1
SAHMERT 3
RENAZ 3
OSMANALP 2
SELMAY 29
ACPAY 1
URUFET 2
SUSLER 2
YEKGUN 1
SURUBEY 1
EFEKAN 1
TALHADDIN 1
SAMIHA 337
ZIMBUL 3
ERKE 1
NAMENUR 2
ZIDEN 1
AFIF 21
MUNFERI 2
HUNUSA 1
ADABIYA 1
ZIVAL 4
BIMBEK 1
GULLICAN 2
CUMAIYE 1
FAHIRZADE 1
NEBAHAD 4
